STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
MRN,H,2,RAIN,20240215 1000,20240215 1000,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1100,20240215 1100,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1200,20240215 1200,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1300,20240215 1300,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1400,20240215 1400,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1500,20240215 1500,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1600,20240215 1600,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1700,20240215 1700,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1800,20240215 1800,12.05, ,INCHES
MRN,H,2,RAIN,20240215 1900,20240215 1900,12.05, ,INCHES
MRN,H,2,RAIN,20240215 2000,20240215 2000,12.05, ,INCHES
MRN,H,2,RAIN,20240215 2100,20240215 2100,12.05, ,INCHES
MRN,H,2,RAIN,20240215 2200,20240215 2200,12.05, ,INCHES
MRN,H,2,RAIN,20240215 2300,20240215 2300,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0000,20240216 0000,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0100,20240216 0100,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0200,20240216 0200,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0300,20240216 0300,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0400,20240216 0400,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0500,20240216 0500,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0600,20240216 0600,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0700,20240216 0700,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0800,20240216 0800,12.05, ,INCHES
MRN,H,2,RAIN,20240216 0900,20240216 0900,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1000,20240216 1000,---, ,INCHES
MRN,H,2,RAIN,20240216 1100,20240216 1100,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1200,20240216 1200,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1300,20240216 1300,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1400,20240216 1400,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1500,20240216 1500,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1600,20240216 1600,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1700,20240216 1700,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1800,20240216 1800,12.05, ,INCHES
MRN,H,2,RAIN,20240216 1900,20240216 1900,12.05, ,INCHES
MRN,H,2,RAIN,20240216 2000,20240216 2000,12.05, ,INCHES
MRN,H,2,RAIN,20240216 2100,20240216 2100,12.05, ,INCHES
MRN,H,2,RAIN,20240216 2200,20240216 2200,12.05, ,INCHES
MRN,H,2,RAIN,20240216 2300,20240216 2300,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0000,20240217 0000,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0100,20240217 0100,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0200,20240217 0200,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0300,20240217 0300,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0400,20240217 0400,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0500,20240217 0500,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0600,20240217 0600,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0700,20240217 0700,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0800,20240217 0800,12.05, ,INCHES
MRN,H,2,RAIN,20240217 0900,20240217 0900,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1000,20240217 1000,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1100,20240217 1100,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1200,20240217 1200,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1300,20240217 1300,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1400,20240217 1400,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1500,20240217 1500,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1600,20240217 1600,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1700,20240217 1700,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1800,20240217 1800,12.05, ,INCHES
MRN,H,2,RAIN,20240217 1900,20240217 1900,12.05, ,INCHES
MRN,H,2,RAIN,20240217 2000,20240217 2000,12.05, ,INCHES
MRN,H,2,RAIN,20240217 2100,20240217 2100,12.05, ,INCHES
MRN,H,2,RAIN,20240217 2200,20240217 2200,12.05, ,INCHES
MRN,H,2,RAIN,20240217 2300,20240217 2300,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0000,20240218 0000,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0100,20240218 0100,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0200,20240218 0200,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0300,20240218 0300,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0400,20240218 0400,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0500,20240218 0500,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0600,20240218 0600,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0700,20240218 0700,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0800,20240218 0800,12.05, ,INCHES
MRN,H,2,RAIN,20240218 0900,20240218 0900,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1000,20240218 1000,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1100,20240218 1100,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1200,20240218 1200,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1300,20240218 1300,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1400,20240218 1400,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1500,20240218 1500,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1600,20240218 1600,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1700,20240218 1700,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1800,20240218 1800,12.05, ,INCHES
MRN,H,2,RAIN,20240218 1900,20240218 1900,12.05, ,INCHES
MRN,H,2,RAIN,20240218 2000,20240218 2000,12.05, ,INCHES
MRN,H,2,RAIN,20240218 2100,20240218 2100,12.05, ,INCHES
MRN,H,2,RAIN,20240218 2200,20240218 2200,12.05, ,INCHES
MRN,H,2,RAIN,20240218 2300,20240218 2300,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0000,20240219 0000,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0100,20240219 0100,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0200,20240219 0200,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0300,20240219 0300,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0400,20240219 0400,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0500,20240219 0500,12.06, ,INCHES
MRN,H,2,RAIN,20240219 0600,20240219 0600,12.07, ,INCHES
MRN,H,2,RAIN,20240219 0700,20240219 0700,12.07, ,INCHES
MRN,H,2,RAIN,20240219 0800,20240219 0800,12.08, ,INCHES
MRN,H,2,RAIN,20240219 0900,20240219 0900,12.08, ,INCHES
MRN,H,2,RAIN,20240219 1000,20240219 1000,12.08, ,INCHES
MRN,H,2,RAIN,20240219 1100,20240219 1100,12.08, ,INCHES
MRN,H,2,RAIN,20240219 1200,20240219 1200,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1300,20240219 1300,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1400,20240219 1400,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1500,20240219 1500,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1600,20240219 1600,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1700,20240219 1700,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1800,20240219 1800,12.09, ,INCHES
MRN,H,2,RAIN,20240219 1900,20240219 1900,12.09, ,INCHES
MRN,H,2,RAIN,20240219 2000,20240219 2000,12.09, ,INCHES
MRN,H,2,RAIN,20240219 2100,20240219 2100,12.09, ,INCHES
MRN,H,2,RAIN,20240219 2200,20240219 2200,12.09, ,INCHES
MRN,H,2,RAIN,20240219 2300,20240219 2300,12.12, ,INCHES
MRN,H,2,RAIN,20240220 0000,20240220 0000,12.13, ,INCHES
MRN,H,2,RAIN,20240220 0100,20240220 0100,12.14, ,INCHES
MRN,H,2,RAIN,20240220 0200,20240220 0200,12.21, ,INCHES
MRN,H,2,RAIN,20240220 0300,20240220 0300,12.24, ,INCHES
MRN,H,2,RAIN,20240220 0400,20240220 0400,12.26, ,INCHES
MRN,H,2,RAIN,20240220 0500,20240220 0500,12.29, ,INCHES
MRN,H,2,RAIN,20240220 0600,20240220 0600,12.39, ,INCHES
MRN,H,2,RAIN,20240220 0700,20240220 0700,12.42, ,INCHES
MRN,H,2,RAIN,20240220 0800,20240220 0800,12.46, ,INCHES
MRN,H,2,RAIN,20240220 0900,20240220 0900,12.48, ,INCHES
MRN,H,2,RAIN,20240220 1000,20240220 1000,12.49, ,INCHES
MRN,H,2,RAIN,20240220 1100,20240220 1100,12.50, ,INCHES
MRN,H,2,RAIN,20240220 1200,20240220 1200,12.54, ,INCHES
MRN,H,2,RAIN,20240220 1300,20240220 1300,12.56, ,INCHES
MRN,H,2,RAIN,20240220 1400,20240220 1400,12.59, ,INCHES
MRN,H,2,RAIN,20240220 1500,20240220 1500,12.61, ,INCHES
MRN,H,2,RAIN,20240220 1600,20240220 1600,12.66, ,INCHES
MRN,H,2,RAIN,20240220 1700,20240220 1700,12.66, ,INCHES
MRN,H,2,RAIN,20240220 1800,20240220 1800,12.66, ,INCHES
MRN,H,2,RAIN,20240220 1900,20240220 1900,12.66, ,INCHES
MRN,H,2,RAIN,20240220 2000,20240220 2000,12.66, ,INCHES
MRN,H,2,RAIN,20240220 2100,20240220 2100,12.66, ,INCHES
MRN,H,2,RAIN,20240220 2200,20240220 2200,12.66, ,INCHES
MRN,H,2,RAIN,20240220 2300,20240220 2300,12.66, ,INCHES
MRN,H,2,RAIN,20240221 0000,20240221 0000,12.67, ,INCHES
MRN,H,2,RAIN,20240221 0100,20240221 0100,12.67, ,INCHES
MRN,H,2,RAIN,20240221 0200,20240221 0200,12.67, ,INCHES
MRN,H,2,RAIN,20240221 0300,20240221 0300,12.67, ,INCHES
MRN,H,2,RAIN,20240221 0400,20240221 0400,12.68, ,INCHES
MRN,H,2,RAIN,20240221 0500,20240221 0500,12.79, ,INCHES
MRN,H,2,RAIN,20240221 0600,20240221 0600,12.88, ,INCHES
MRN,H,2,RAIN,20240221 0700,20240221 0700,12.88, ,INCHES
MRN,H,2,RAIN,20240221 0800,20240221 0800,12.88, ,INCHES
MRN,H,2,RAIN,20240221 0900,20240221 0900,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1000,20240221 1000,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1100,20240221 1100,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1200,20240221 1200,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1300,20240221 1300,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1400,20240221 1400,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1500,20240221 1500,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1600,20240221 1600,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1700,20240221 1700,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1800,20240221 1800,12.88, ,INCHES
MRN,H,2,RAIN,20240221 1900,20240221 1900,12.88, ,INCHES
MRN,H,2,RAIN,20240221 2000,20240221 2000,12.88, ,INCHES
MRN,H,2,RAIN,20240221 2100,20240221 2100,12.88, ,INCHES
MRN,H,2,RAIN,20240221 2200,20240221 2200,12.88, ,INCHES
MRN,H,2,RAIN,20240221 2300,20240221 2300,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0000,20240222 0000,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0100,20240222 0100,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0200,20240222 0200,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0300,20240222 0300,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0400,20240222 0400,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0500,20240222 0500,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0600,20240222 0600,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0700,20240222 0700,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0800,20240222 0800,12.88, ,INCHES
MRN,H,2,RAIN,20240222 0900,20240222 0900,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1000,20240222 1000,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1100,20240222 1100,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1200,20240222 1200,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1300,20240222 1300,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1400,20240222 1400,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1500,20240222 1500,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1600,20240222 1600,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1700,20240222 1700,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1800,20240222 1800,12.88, ,INCHES
MRN,H,2,RAIN,20240222 1900,20240222 1900,12.88, ,INCHES
MRN,H,2,RAIN,20240222 2000,20240222 2000,12.88, ,INCHES
MRN,H,2,RAIN,20240222 2100,20240222 2100,12.88, ,INCHES
MRN,H,2,RAIN,20240222 2200,20240222 2200,12.88, ,INCHES
MRN,H,2,RAIN,20240222 2300,20240222 2300,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0000,20240223 0000,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0100,20240223 0100,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0200,20240223 0200,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0300,20240223 0300,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0400,20240223 0400,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0500,20240223 0500,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0600,20240223 0600,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0700,20240223 0700,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0800,20240223 0800,12.88, ,INCHES
MRN,H,2,RAIN,20240223 0900,20240223 0900,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1000,20240223 1000,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1100,20240223 1100,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1200,20240223 1200,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1300,20240223 1300,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1400,20240223 1400,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1500,20240223 1500,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1600,20240223 1600,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1700,20240223 1700,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1800,20240223 1800,12.88, ,INCHES
MRN,H,2,RAIN,20240223 1900,20240223 1900,12.88, ,INCHES
MRN,H,2,RAIN,20240223 2000,20240223 2000,12.88, ,INCHES
MRN,H,2,RAIN,20240223 2100,20240223 2100,12.88, ,INCHES
MRN,H,2,RAIN,20240223 2200,20240223 2200,12.88, ,INCHES
MRN,H,2,RAIN,20240223 2300,20240223 2300,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0000,20240224 0000,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0100,20240224 0100,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0200,20240224 0200,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0300,20240224 0300,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0400,20240224 0400,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0500,20240224 0500,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0600,20240224 0600,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0700,20240224 0700,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0800,20240224 0800,12.88, ,INCHES
MRN,H,2,RAIN,20240224 0900,20240224 0900,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1000,20240224 1000,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1100,20240224 1100,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1200,20240224 1200,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1300,20240224 1300,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1400,20240224 1400,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1500,20240224 1500,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1600,20240224 1600,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1700,20240224 1700,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1800,20240224 1800,12.88, ,INCHES
MRN,H,2,RAIN,20240224 1900,20240224 1900,12.88, ,INCHES
MRN,H,2,RAIN,20240224 2000,20240224 2000,12.88, ,INCHES
MRN,H,2,RAIN,20240224 2100,20240224 2100,12.88, ,INCHES
MRN,H,2,RAIN,20240224 2200,20240224 2200,12.88, ,INCHES
MRN,H,2,RAIN,20240224 2300,20240224 2300,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0000,20240225 0000,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0100,20240225 0100,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0200,20240225 0200,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0300,20240225 0300,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0400,20240225 0400,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0500,20240225 0500,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0600,20240225 0600,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0700,20240225 0700,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0800,20240225 0800,12.88, ,INCHES
MRN,H,2,RAIN,20240225 0900,20240225 0900,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1000,20240225 1000,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1100,20240225 1100,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1200,20240225 1200,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1300,20240225 1300,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1400,20240225 1400,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1500,20240225 1500,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1600,20240225 1600,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1700,20240225 1700,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1800,20240225 1800,12.88, ,INCHES
MRN,H,2,RAIN,20240225 1900,20240225 1900,12.88, ,INCHES
MRN,H,2,RAIN,20240225 2000,20240225 2000,12.88, ,INCHES
MRN,H,2,RAIN,20240225 2100,20240225 2100,12.88, ,INCHES
MRN,H,2,RAIN,20240225 2200,20240225 2200,12.88, ,INCHES
MRN,H,2,RAIN,20240225 2300,20240225 2300,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0000,20240226 0000,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0100,20240226 0100,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0200,20240226 0200,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0300,20240226 0300,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0400,20240226 0400,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0500,20240226 0500,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0600,20240226 0600,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0700,20240226 0700,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0800,20240226 0800,12.88, ,INCHES
MRN,H,2,RAIN,20240226 0900,20240226 0900,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1000,20240226 1000,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1100,20240226 1100,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1200,20240226 1200,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1300,20240226 1300,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1400,20240226 1400,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1500,20240226 1500,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1600,20240226 1600,---, ,INCHES
MRN,H,2,RAIN,20240226 1700,20240226 1700,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1800,20240226 1800,12.88, ,INCHES
MRN,H,2,RAIN,20240226 1900,20240226 1900,12.89, ,INCHES
MRN,H,2,RAIN,20240226 2000,20240226 2000,12.90, ,INCHES
MRN,H,2,RAIN,20240226 2100,20240226 2100,12.90, ,INCHES
MRN,H,2,RAIN,20240226 2200,20240226 2200,12.90, ,INCHES
MRN,H,2,RAIN,20240226 2300,20240226 2300,12.90, ,INCHES
MRN,H,2,RAIN,20240227 0000,20240227 0000,12.90, ,INCHES
MRN,H,2,RAIN,20240227 0100,20240227 0100,12.90, ,INCHES
MRN,H,2,RAIN,20240227 0200,20240227 0200,12.91, ,INCHES
MRN,H,2,RAIN,20240227 0300,20240227 0300,12.91, ,INCHES
MRN,H,2,RAIN,20240227 0400,20240227 0400,12.91, ,INCHES
MRN,H,2,RAIN,20240227 0500,20240227 0500,12.91, ,INCHES
MRN,H,2,RAIN,20240227 0600,20240227 0600,12.91, ,INCHES
MRN,H,2,RAIN,20240227 0700,20240227 0700,12.92, ,INCHES
MRN,H,2,RAIN,20240227 0800,20240227 0800,12.92, ,INCHES
MRN,H,2,RAIN,20240227 0900,20240227 0900,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1000,20240227 1000,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1100,20240227 1100,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1200,20240227 1200,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1300,20240227 1300,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1400,20240227 1400,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1500,20240227 1500,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1600,20240227 1600,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1700,20240227 1700,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1800,20240227 1800,12.92, ,INCHES
MRN,H,2,RAIN,20240227 1900,20240227 1900,12.92, ,INCHES
MRN,H,2,RAIN,20240227 2000,20240227 2000,12.92, ,INCHES
MRN,H,2,RAIN,20240227 2100,20240227 2100,12.92, ,INCHES
MRN,H,2,RAIN,20240227 2200,20240227 2200,12.92, ,INCHES
MRN,H,2,RAIN,20240227 2300,20240227 2300,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0000,20240228 0000,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0100,20240228 0100,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0200,20240228 0200,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0300,20240228 0300,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0400,20240228 0400,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0500,20240228 0500,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0600,20240228 0600,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0700,20240228 0700,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0800,20240228 0800,12.92, ,INCHES
MRN,H,2,RAIN,20240228 0900,20240228 0900,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1000,20240228 1000,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1100,20240228 1100,---, ,INCHES
MRN,H,2,RAIN,20240228 1200,20240228 1200,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1300,20240228 1300,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1400,20240228 1400,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1500,20240228 1500,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1600,20240228 1600,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1700,20240228 1700,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1800,20240228 1800,12.92, ,INCHES
MRN,H,2,RAIN,20240228 1900,20240228 1900,12.92, ,INCHES
MRN,H,2,RAIN,20240228 2000,20240228 2000,12.92, ,INCHES
MRN,H,2,RAIN,20240228 2100,20240228 2100,12.92, ,INCHES
MRN,H,2,RAIN,20240228 2200,20240228 2200,12.92, ,INCHES
MRN,H,2,RAIN,20240228 2300,20240228 2300,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0000,20240229 0000,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0100,20240229 0100,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0200,20240229 0200,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0300,20240229 0300,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0400,20240229 0400,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0500,20240229 0500,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0600,20240229 0600,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0700,20240229 0700,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0800,20240229 0800,12.92, ,INCHES
MRN,H,2,RAIN,20240229 0900,20240229 0900,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1000,20240229 1000,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1100,20240229 1100,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1200,20240229 1200,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1300,20240229 1300,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1400,20240229 1400,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1500,20240229 1500,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1600,20240229 1600,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1700,20240229 1700,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1800,20240229 1800,12.92, ,INCHES
MRN,H,2,RAIN,20240229 1900,20240229 1900,12.92, ,INCHES
MRN,H,2,RAIN,20240229 2000,20240229 2000,12.92, ,INCHES
MRN,H,2,RAIN,20240229 2100,20240229 2100,12.92, ,INCHES
MRN,H,2,RAIN,20240229 2200,20240229 2200,12.92, ,INCHES
MRN,H,2,RAIN,20240229 2300,20240229 2300,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0000,20240301 0000,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0100,20240301 0100,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0200,20240301 0200,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0300,20240301 0300,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0400,20240301 0400,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0500,20240301 0500,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0600,20240301 0600,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0700,20240301 0700,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0800,20240301 0800,12.92, ,INCHES
MRN,H,2,RAIN,20240301 0900,20240301 0900,12.92, ,INCHES
MRN,H,2,RAIN,20240301 1000,20240301 1000,12.92, ,INCHES
MRN,H,2,RAIN,20240301 1100,20240301 1100,12.92, ,INCHES
MRN,H,2,RAIN,20240301 1200,20240301 1200,12.92, ,INCHES
MRN,H,2,RAIN,20240301 1300,20240301 1300,12.92, ,INCHES
MRN,H,2,RAIN,20240301 1400,20240301 1400,12.92, ,INCHES
MRN,H,2,RAIN,20240301 1500,20240301 1500,12.92, ,INCHES
